date,coin_type,circulation_supply
2019-02-13,BTC,17536658.5449732
2019-02-14,BTC,17538421.0449732
2019-02-15,BTC,17540008.5449732
2019-02-16,BTC,17541883.5449732
2019-02-17,BTC,17543871.0449732
2019-02-18,BTC,17545808.5449732
2019-02-19,BTC,17547758.5449732
2019-02-20,BTC,17549383.5449731
2019-02-21,BTC,17550871.0449732
2019-02-22,BTC,17552896.0449732
2019-02-23,BTC,17554683.5449732
2019-02-24,BTC,17556396.0449732
2019-02-25,BTC,17558183.5449732
2019-02-26,BTC,17560196.0449732
2019-02-27,BTC,17561958.5449732
2019-02-28,BTC,17563833.5449724
2019-03-01,BTC,17565858.5449724
2019-03-02,BTC,17567508.5449724
2019-03-03,BTC,17569333.5449724
2019-03-04,BTC,17571046.0449724
2019-03-05,BTC,17572908.5449724
2019-03-06,BTC,17574508.5449725
2019-03-07,BTC,17576283.5449724
2019-03-08,BTC,17578108.5449724
2019-03-09,BTC,17579833.5449724
2019-03-10,BTC,17581533.5449724
2019-03-11,BTC,17583308.5449724
2019-03-12,BTC,17585096.0449725
2019-03-13,BTC,17586783.5449724
2019-03-14,BTC,17588721.0449724
2019-03-15,BTC,17590633.5449724
2019-03-16,BTC,17592671.0449724
2019-03-17,BTC,17594496.0449724
2019-03-18,BTC,17596508.5449724
2019-03-19,BTC,17598683.5449724
2019-03-20,BTC,17600696.0449724
2019-03-21,BTC,17602483.5449724
2019-03-22,BTC,17604496.0449724
2019-03-23,BTC,17606308.5449724
2019-03-24,BTC,17608183.5449724
2019-03-25,BTC,17610033.5449724
2019-03-26,BTC,17611708.5449724
2019-03-27,BTC,17613571.0449724
2019-03-28,BTC,17615396.0449724
2019-03-29,BTC,17617233.5449724
2019-03-30,BTC,17618971.0449724
2019-03-31,BTC,17620708.5449724
2019-04-01,BTC,17622408.5449724
2019-04-02,BTC,17624371.0449724
2019-04-03,BTC,17626146.0449724
2019-04-04,BTC,17627896.0449724
2019-04-05,BTC,17629871.0449724
2019-04-06,BTC,17631608.5449724
2019-04-07,BTC,17633371.0449724
2019-04-08,BTC,17635221.0449724
2019-04-09,BTC,17636871.0449724
2019-04-10,BTC,17638721.0449724
2019-04-11,BTC,17640683.5449724
2019-04-12,BTC,17642571.0449724
2019-04-13,BTC,17644258.5449724
2019-04-14,BTC,17645783.5449724
2019-04-15,BTC,17647596.0449724
2019-04-16,BTC,17649408.5449724
2019-04-17,BTC,17651133.5449724
2019-04-18,BTC,17652996.0449724
2019-04-19,BTC,17654896.0449724
2019-04-20,BTC,17656533.5449724
2019-04-21,BTC,17658558.5449724
2019-04-22,BTC,17660233.5449724
2019-04-23,BTC,17661683.5449724
2019-04-24,BTC,17663721.0449724
2019-04-25,BTC,17665508.5449724
2019-04-26,BTC,17667396.0449724
2019-04-27,BTC,17669108.5449724
2019-04-28,BTC,17671146.0449724
2019-04-29,BTC,17673183.5449724
2019-04-30,BTC,17674933.5449724
2019-05-01,BTC,17677071.0449724
2019-05-02,BTC,17679371.0449724
2019-05-03,BTC,17681271.0449724
2019-05-04,BTC,17682921.0449724
2019-05-05,BTC,17684533.5449724
2019-05-06,BTC,17686421.0449724
2019-05-07,BTC,17688008.5449724
2019-05-08,BTC,17689908.5449724
2019-05-09,BTC,17691783.5449724
2019-05-10,BTC,17693346.0449724
2019-05-11,BTC,17694971.0449724
2019-05-12,BTC,17696946.0449724
2019-05-13,BTC,17699033.5449724
2019-05-14,BTC,17700933.5449724
2019-05-15,BTC,17702796.0449724
2019-05-16,BTC,17704621.0449724
2019-05-17,BTC,17706508.5449724
2019-05-18,BTC,17708421.0449724
2019-05-19,BTC,17710458.5449724
2019-05-20,BTC,17712471.0449724
2019-05-21,BTC,17714383.5449724
2019-05-22,BTC,17716471.0449724
2019-05-23,BTC,17718446.0449724
2019-05-24,BTC,17720358.5449724
2019-05-25,BTC,17722108.5449724
2019-05-26,BTC,17724171.0449724
2019-05-27,BTC,17726258.5449724
2019-05-28,BTC,17728308.5449724
2019-05-29,BTC,17730483.5449724
2019-05-30,BTC,17732483.5449724
2019-05-31,BTC,17733946.0449724
2019-06-01,BTC,17735833.5449724
2019-06-02,BTC,17737471.0449724
2019-06-03,BTC,17738958.5449724
2019-06-04,BTC,17740883.5449724
2019-06-05,BTC,17742883.5449724
2019-06-06,BTC,17744846.0449724
2019-06-07,BTC,17746821.0449724
2019-06-08,BTC,17748371.0449724
2019-06-09,BTC,17750208.5449724
2019-06-10,BTC,17752171.0449724
2019-06-11,BTC,17753958.5449724
2019-06-12,BTC,17755596.0449724
2019-06-13,BTC,17757483.5449724
2019-06-14,BTC,17759596.0449724
2019-06-15,BTC,17761421.0449724
2019-06-16,BTC,17763046.0449724
2019-06-17,BTC,17764708.5449724
2019-06-18,BTC,17766746.0449724
2019-06-19,BTC,17768958.5449724
2019-06-20,BTC,17770758.5449724
2019-06-21,BTC,17772421.0449724
2019-06-22,BTC,17774183.5449724
2019-06-23,BTC,17776446.0449724
2019-06-24,BTC,17778658.5449724
2019-06-25,BTC,17780483.5449724
2019-06-26,BTC,17782546.0449724
2019-06-27,BTC,17784321.0449724
2019-06-28,BTC,17786358.5449724
2019-06-29,BTC,17788533.5449724
2019-06-30,BTC,17790433.5449724
2019-07-01,BTC,17792221.0449724
2019-07-02,BTC,17794196.0449724
2019-07-03,BTC,17796346.0449724
2019-07-04,BTC,17798433.5449724
2019-07-05,BTC,17800796.0449724
2019-07-06,BTC,17803021.0449724
2019-07-07,BTC,17804933.5449724
2019-07-08,BTC,17807158.5449723
2019-07-09,BTC,17809083.5449724
2019-07-10,BTC,17810696.0449724
2019-07-11,BTC,17812308.5449724
2019-07-12,BTC,17814358.5449724
2019-07-13,BTC,17816121.0449724
2019-07-14,BTC,17817933.5449724
2019-07-15,BTC,17819758.5449724
2019-07-16,BTC,17821783.5449724
2019-07-17,BTC,17823446.0449724
2019-07-18,BTC,17824958.5449723
2019-07-19,BTC,17826433.5449724
2019-07-20,BTC,17828646.0449724
2019-07-21,BTC,17830508.5449724
2019-07-22,BTC,17832483.5449723
2019-07-23,BTC,17834271.0449724
2019-07-24,BTC,17836008.5449724
2019-07-25,BTC,17837883.5449724
2019-07-26,BTC,17839958.5449724
2019-07-27,BTC,17841858.5449724
2019-07-28,BTC,17844046.0449724
2019-07-29,BTC,17846146.0449723
2019-07-30,BTC,17847921.0449724
2019-07-31,BTC,17850058.5449724
2019-08-01,BTC,17851833.5449724
2019-08-02,BTC,17853946.0449723
2019-08-03,BTC,17856108.5449724
2019-08-04,BTC,17858196.0449724
2019-08-05,BTC,17859983.5449724
2019-08-06,BTC,17861996.0449723
2019-08-07,BTC,17863908.5449723
2019-08-08,BTC,17865683.5449724
2019-08-09,BTC,17867521.0449723
2019-08-10,BTC,17869408.5449724
2019-08-11,BTC,17871321.0449723
2019-08-12,BTC,17872983.5449724
2019-08-13,BTC,17874946.0449724
2019-08-14,BTC,17876846.0449724
2019-08-15,BTC,17878808.5449724
2019-08-16,BTC,17880646.0449724
2019-08-17,BTC,17882246.0449724
2019-08-18,BTC,17883821.0449724
2019-08-19,BTC,17885858.5449724
2019-08-20,BTC,17887771.0449724
2019-08-21,BTC,17889471.0449724
2019-08-22,BTC,17891233.5449724
2019-08-23,BTC,17893146.0449724
2019-08-24,BTC,17895146.0449724
2019-08-25,BTC,17897083.5449724
2019-08-26,BTC,17898796.0449724
2019-08-27,BTC,17900483.5449724
2019-08-28,BTC,17902371.0449724
2019-08-29,BTC,17904433.5449724
2019-08-30,BTC,17906433.5449724
2019-08-31,BTC,17908508.5449724
2019-09-01,BTC,17910296.0449724
2019-09-02,BTC,17912158.5449724
2019-09-03,BTC,17914208.5449724
2019-09-04,BTC,17915908.5449724
2019-09-05,BTC,17917971.0449724
2019-09-06,BTC,17919946.0449724
2019-09-07,BTC,17921821.0449724
2019-09-08,BTC,17924033.5449724
2019-09-09,BTC,17925858.5449724
2019-09-10,BTC,17928133.5449724
2019-09-11,BTC,17930433.5449724
2019-09-12,BTC,17932408.5449724
2019-09-13,BTC,17934283.5449724
2019-09-14,BTC,17936221.0449724
2019-09-15,BTC,17938058.5449724
2019-09-16,BTC,17940096.0449724
2019-09-17,BTC,17941946.0449724
2019-09-18,BTC,17944121.0449724
2019-09-19,BTC,17945971.0449724
2019-09-20,BTC,17947858.5449724
2019-09-21,BTC,17949933.5449724
2019-09-22,BTC,17952008.5449724
2019-09-23,BTC,17953433.5449724
2019-09-24,BTC,17955396.0449724
2019-09-25,BTC,17957346.0449724
2019-09-26,BTC,17959483.5449724
2019-09-27,BTC,17961133.5449724
2019-09-28,BTC,17963121.0449724
2019-09-29,BTC,17964821.0449724
2019-09-30,BTC,17966446.0449724
2019-10-01,BTC,17968233.5449724
2019-10-02,BTC,17970083.5449724
2019-10-03,BTC,17971921.0449724
2019-10-04,BTC,17973758.5449724
2019-10-05,BTC,17975733.5449724
2019-10-06,BTC,17977596.0449724
2019-10-07,BTC,17979533.5449724
2019-10-08,BTC,17981558.5449724
2019-10-09,BTC,17983283.5449724
2019-10-10,BTC,17985308.5449724
2019-10-11,BTC,17987258.5449724
2019-10-12,BTC,17988921.0449723
2019-10-13,BTC,17990696.0449724
2019-10-14,BTC,17992383.5449724
2019-10-15,BTC,17994296.0449724
2019-10-16,BTC,17996083.5449724
2019-10-17,BTC,17997958.5449724
2019-10-18,BTC,17999958.5449724
2019-10-19,BTC,18001733.5449724
2019-10-20,BTC,18003558.5449724
2019-10-21,BTC,18005546.0449724
2019-10-22,BTC,18007658.5449724
2019-10-23,BTC,18009758.5449724
2019-10-24,BTC,18011421.0449724
2019-10-25,BTC,18013146.0449724
2019-10-26,BTC,18014896.0449724
2019-10-27,BTC,18016333.5449724
2019-10-28,BTC,18018008.5449724
2019-10-29,BTC,18019671.0449724
2019-10-30,BTC,18021346.0449724
2019-10-31,BTC,18022996.0449724
2019-11-01,BTC,18024621.0449724
2019-11-02,BTC,18026296.0449724
2019-11-03,BTC,18028021.0449724
2019-11-04,BTC,18029671.0449724
2019-11-05,BTC,18031471.0449724
2019-11-06,BTC,18033121.0449724
2019-11-07,BTC,18034808.5449724
2019-11-08,BTC,18036408.5449724
2019-11-09,BTC,18038208.5449724
2019-11-10,BTC,18040283.5449724
2019-11-11,BTC,18042171.0449724
2019-11-12,BTC,18043858.5449724
2019-11-13,BTC,18045546.0449724
2019-11-14,BTC,18047658.5449724
2019-11-15,BTC,18049633.5449724
2019-11-16,BTC,18051483.5449724
2019-11-17,BTC,18053408.5449724
2019-11-18,BTC,18055158.5449724
2019-11-19,BTC,18056996.0449724
2019-11-20,BTC,18058771.0449724
2019-11-21,BTC,18060483.5449724
2019-11-22,BTC,18062133.5449724
2019-11-23,BTC,18064296.0449724
2019-11-24,BTC,18065933.5449724
2019-11-25,BTC,18067496.0449724
2019-11-26,BTC,18069021.0449724
2019-11-27,BTC,18070758.5449724
2019-11-28,BTC,18072796.0449724
2019-11-29,BTC,18074496.0449724
2019-11-30,BTC,18076071.0449724
2019-12-01,BTC,18077808.5449724
2019-12-02,BTC,18079621.0449724
2019-12-03,BTC,18081596.0449724
2019-12-04,BTC,18083683.5449724
2019-12-05,BTC,18085496.0449724
2019-12-06,BTC,18087308.5449724
2019-12-07,BTC,18089246.0449724
2019-12-08,BTC,18091096.0449724
2019-12-09,BTC,18092946.0449724
2019-12-10,BTC,18094796.0449724
2019-12-11,BTC,18096446.0449724
2019-12-12,BTC,18098108.5449724
2019-12-13,BTC,18100008.5449724
2019-12-14,BTC,18101896.0449724
2019-12-15,BTC,18103446.0449724
2019-12-16,BTC,18105408.5449724
2019-12-17,BTC,18107171.0449724
2019-12-18,BTC,18108846.0449724
2019-12-19,BTC,18110808.5449724
2019-12-20,BTC,18112758.5449724
2019-12-21,BTC,18114958.5449723
2019-12-22,BTC,18117071.0449724
2019-12-23,BTC,18118858.5449724
2019-12-24,BTC,18120421.0449724
2019-12-25,BTC,18122021.0449724
2019-12-26,BTC,18124108.5449724
2019-12-27,BTC,18125921.0449724
2019-12-28,BTC,18127783.5449724
2019-12-29,BTC,18129721.0449724
2019-12-30,BTC,18131796.0449724
2019-12-31,BTC,18133608.5449724
2020-01-01,BTC,18135783.5449724
2020-01-02,BTC,18137546.0449724
2020-01-03,BTC,18139658.5449724
2020-01-04,BTC,18141758.5449724
2020-01-05,BTC,18143796.0449724
2020-01-06,BTC,18145483.5449724
2020-01-07,BTC,18147683.5449724
2020-01-08,BTC,18149458.5449724
2020-01-09,BTC,18151421.0449724
2020-01-10,BTC,18153283.5449724
2020-01-11,BTC,18155321.0449724
2020-01-12,BTC,18157208.5449724
2020-01-13,BTC,18158996.0449723
2020-01-14,BTC,18160808.5449724
2020-01-15,BTC,18162696.0449724
2020-01-16,BTC,18164683.5449724
2020-01-17,BTC,18166671.0449724
2020-01-18,BTC,18168321.0449724
2020-01-19,BTC,18170196.0449724
2020-01-20,BTC,18172096.0449724
2020-01-21,BTC,18174008.5449724
2020-01-22,BTC,18175958.5449724
2020-01-23,BTC,18177946.0449724
2020-01-24,BTC,18179846.0449724
2020-01-25,BTC,18181896.0449724
2020-01-26,BTC,18183683.5449723
2020-01-27,BTC,18185296.0449724
2020-01-28,BTC,18187071.0449723
2020-01-29,BTC,18189071.0449724
2020-01-30,BTC,18191021.0449723
2020-01-31,BTC,18192821.0449724
2020-02-01,BTC,18194708.5449724
2020-02-02,BTC,18196496.0449724
2020-02-03,BTC,18198346.0449724
2020-02-04,BTC,18199996.0449724
2020-02-05,BTC,18201983.5449723
2020-02-06,BTC,18203671.0449723
2020-02-07,BTC,18205408.5449724
2020-02-08,BTC,18207146.0449724
2020-02-09,BTC,18209058.5449724
2020-02-10,BTC,18210583.5449723
2020-02-11,BTC,18212433.5449723
2020-02-12,BTC,18214208.5449724
2020-02-13,BTC,18215971.0449724
2020-02-14,BTC,18217658.5449724
2020-02-15,BTC,18219433.5449724
2020-02-16,BTC,18221208.5449724
2020-02-17,BTC,18223171.0449724
2020-02-18,BTC,18225046.0449724
2020-02-19,BTC,18226808.5449723
2020-02-20,BTC,18228383.5449723
2020-02-21,BTC,18230308.5449723
2020-02-22,BTC,18232158.5449724
2020-02-23,BTC,18233933.5449724
2020-02-24,BTC,18235696.0449723
2020-02-25,BTC,18237496.0449723
2020-02-26,BTC,18239196.0449724
2020-02-27,BTC,18241033.5449723
2020-02-28,BTC,18243008.5449723
2020-02-29,BTC,18244746.0449724
2020-03-01,BTC,18246958.5449716
2020-03-02,BTC,18248821.0449716
2020-03-03,BTC,18250733.5449716
2020-03-04,BTC,18252821.0449716
2020-03-05,BTC,18254858.5449716
2020-03-06,BTC,18256796.0449716
2020-03-07,BTC,18258758.5449716
2020-03-08,BTC,18260733.5449717
2020-03-09,BTC,18262608.5449716
2020-03-10,BTC,18264258.5449716
2020-03-11,BTC,18265746.0449716
2020-03-12,BTC,18267633.5449716
2020-03-13,BTC,18269196.0449716
2020-03-14,BTC,18270796.0449716
2020-03-15,BTC,18272283.5449716
2020-03-16,BTC,18273771.0449716
2020-03-17,BTC,18275308.5449716
2020-03-18,BTC,18276558.5449716
2020-03-19,BTC,18277896.0449716
2020-03-20,BTC,18279258.5449716
2020-03-21,BTC,18280808.5449716
2020-03-22,BTC,18282396.0449716
2020-03-23,BTC,18283796.0449716
2020-03-24,BTC,18285446.0449716
2020-03-25,BTC,18286596.0449716
2020-03-26,BTC,18288596.0449716
2020-03-27,BTC,18290533.5449716
2020-03-28,BTC,18292221.0449716
2020-03-29,BTC,18294108.5449716
2020-03-30,BTC,18295946.0449716
2020-03-31,BTC,18297933.5449716
2020-04-01,BTC,18299846.0449716
2020-04-02,BTC,18301758.5449716
2020-04-03,BTC,18303408.5449716
2020-04-04,BTC,18305371.0449716
2020-04-05,BTC,18307558.5449716
2020-04-06,BTC,18309158.5449716
2020-04-07,BTC,18311258.5449716
2020-04-08,BTC,18313058.5449716
2020-04-09,BTC,18314983.5449716
2020-04-10,BTC,18317021.0449716
2020-04-11,BTC,18319008.5449716
2020-04-12,BTC,18320921.0449716
2020-04-13,BTC,18323058.5449716
2020-04-14,BTC,18325158.5449716
2020-04-15,BTC,18327271.0449716
2020-04-16,BTC,18329196.044971
2020-04-17,BTC,18330783.544971
2020-04-18,BTC,18332758.544971
2020-04-19,BTC,18334658.544971
2020-04-20,BTC,18336671.044971
2020-04-21,BTC,18338533.544971
2020-04-22,BTC,18340171.044971
2020-04-23,BTC,18341946.044971
2020-04-24,BTC,18343746.044971
2020-04-25,BTC,18345446.044971
2020-04-26,BTC,18347158.544971
2020-04-27,BTC,18348921.044971
2020-04-28,BTC,18350846.044971
2020-04-29,BTC,18352658.544971
2020-04-30,BTC,18354346.044971
2020-05-01,BTC,18356108.544971
2020-05-02,BTC,18357958.544971
2020-05-03,BTC,18360058.544971
2020-05-04,BTC,18362033.544971
2020-05-05,BTC,18364008.544971
2020-05-06,BTC,18365933.544971
2020-05-07,BTC,18367771.044971
2020-05-08,BTC,18369483.544971
2020-05-09,BTC,18371183.544971
2020-05-10,BTC,18373308.544971
2020-05-11,BTC,18375121.044971
2020-05-12,BTC,18376033.544971
2020-05-13,BTC,18376777.294971
2020-05-14,BTC,18377489.794971
2020-05-15,BTC,18378271.044971
2020-05-16,BTC,18379058.544971
2020-05-17,BTC,18379696.044971
2020-05-18,BTC,18380496.044971
2020-05-19,BTC,18381214.794971
2020-05-20,BTC,18381933.544971
2020-05-21,BTC,18382752.294971
2020-05-22,BTC,18383446.044971
2020-05-23,BTC,18384189.794971
2020-05-24,BTC,18384914.794971
2020-05-25,BTC,18385696.044971
2020-05-26,BTC,18386471.044971
2020-05-27,BTC,18387333.544971
2020-05-28,BTC,18388152.294971
2020-05-29,BTC,18388946.044971
2020-05-30,BTC,18389921.044971
2020-05-31,BTC,18390858.544971
2020-06-01,BTC,18391696.044971
2020-06-02,BTC,18392502.294971
2020-06-03,BTC,18393371.044971
2020-06-04,BTC,18394314.794971
2020-06-05,BTC,18395433.544971
2020-06-06,BTC,18396658.544971
2020-06-07,BTC,18397652.294971
2020-06-08,BTC,18398664.794971
2020-06-09,BTC,18399664.794971
2020-06-10,BTC,18400689.794971
2020-06-11,BTC,18401846.044971
2020-06-12,BTC,18402864.794971
2020-06-13,BTC,18403852.294971
2020-06-14,BTC,18404914.794971
2020-06-15,BTC,18405777.294971
2020-06-16,BTC,18406714.794971
2020-06-17,BTC,18407577.294971
2020-06-18,BTC,18408346.044971
2020-06-19,BTC,18409239.794971
2020-06-20,BTC,18410096.044971
2020-06-21,BTC,18411008.544971
2020-06-22,BTC,18411902.294971
2020-06-23,BTC,18412889.794971
2020-06-24,BTC,18413758.544971
2020-06-25,BTC,18414639.794971
2020-06-26,BTC,18415664.794971
2020-06-27,BTC,18416527.294971
2020-06-28,BTC,18417464.794971
2020-06-29,BTC,18418371.044971
2020-06-30,BTC,18419289.794971
2020-07-01,BTC,18420302.294971
2020-07-02,BTC,18421327.294971
2020-07-03,BTC,18422346.044971
2020-07-04,BTC,18423327.294971
2020-07-05,BTC,18424346.044971
2020-07-06,BTC,18425308.544971
2020-07-07,BTC,18426314.794971
2020-07-08,BTC,18427258.544971
2020-07-09,BTC,18428283.544971
2020-07-10,BTC,18429289.794971
2020-07-11,BTC,18430264.794971
2020-07-12,BTC,18431214.794971
2020-07-13,BTC,18432133.544971
2020-07-14,BTC,18433033.544971
2020-07-15,BTC,18433896.044971
2020-07-16,BTC,18434746.044971
2020-07-17,BTC,18435483.544971
2020-07-18,BTC,18436296.044971
2020-07-19,BTC,18437114.794971
2020-07-20,BTC,18437996.044971
2020-07-21,BTC,18438777.294971
2020-07-22,BTC,18439677.294971
2020-07-23,BTC,18440527.294971
2020-07-24,BTC,18441533.544971
2020-07-25,BTC,18442421.044971
2020-07-26,BTC,18443408.544971
2020-07-27,BTC,18444339.794971
2020-07-28,BTC,18445246.044971
2020-07-29,BTC,18446171.044971
2020-07-30,BTC,18447014.794971
2020-07-31,BTC,18447971.044971
2020-08-01,BTC,18448827.294971
2020-08-02,BTC,18449708.544971
2020-08-03,BTC,18450721.044971
2020-08-04,BTC,18451627.294971
2020-08-05,BTC,18452433.544971
2020-08-06,BTC,18453408.544971
2020-08-07,BTC,18454358.544971
2020-08-08,BTC,18455246.044971
2020-08-09,BTC,18456221.044971
2020-08-10,BTC,18457077.294971
2020-08-11,BTC,18458039.794971
2020-08-12,BTC,18459021.044971
2020-08-13,BTC,18459939.794971
2020-08-14,BTC,18460983.544971
2020-08-15,BTC,18461958.544971
2020-08-16,BTC,18462908.544971
2020-08-17,BTC,18463689.794971
2020-08-18,BTC,18464564.794971
2020-08-19,BTC,18465427.294971
2020-08-20,BTC,18466339.794971
2020-08-21,BTC,18467308.544971
2020-08-22,BTC,18468158.544971
2020-08-23,BTC,18469139.794971
2020-08-24,BTC,18470071.044971
2020-08-25,BTC,18470871.044971
2020-08-26,BTC,18471758.544971
2020-08-27,BTC,18472668.0
2020-08-28,BTC,18473706.0
2020-08-29,BTC,18474575.0
2020-08-30,BTC,18475375.0
2020-08-31,BTC,18476306.0
2020-09-01,BTC,18477300.0
2020-09-02,BTC,18478181.0
2020-09-03,BTC,18478968.0
2020-09-04,BTC,18479825.0
2020-09-05,BTC,18480650.0
2020-09-06,BTC,18481593.0
2020-09-07,BTC,18482687.0
2020-09-08,BTC,18483681.0
2020-09-09,BTC,18484606.0
2020-09-10,BTC,18485593.0
2020-09-11,BTC,18486537.0
2020-09-12,BTC,18487562.0
2020-09-13,BTC,18488600.0
2020-09-14,BTC,18489662.0
2020-09-15,BTC,18490631.0
2020-09-16,BTC,18491606.0
2020-09-17,BTC,18492706.0
2020-09-18,BTC,18493756.0
2020-09-19,BTC,18494668.0
2020-09-20,BTC,18495568.0
2020-09-21,BTC,18496475.0
2020-09-22,BTC,18497306.0
2020-09-23,BTC,18498168.0
2020-09-24,BTC,18499050.0
2020-09-25,BTC,18500093.0
2020-09-26,BTC,18500987.0
2020-09-27,BTC,18501981.0
2020-09-28,BTC,18502775.0
2020-09-29,BTC,18503637.0
2020-09-30,BTC,18504656.0
2020-10-01,BTC,18505406.0
2020-10-02,BTC,18506200.0
2020-10-03,BTC,18507150.0
2020-10-04,BTC,18508600.0
2020-10-05,BTC,18509012.0
2020-10-06,BTC,18509825.0
2020-10-07,BTC,18510775.0
2020-10-08,BTC,18511781.0
2020-10-09,BTC,18512668.0
2020-10-10,BTC,18513568.0
2020-10-11,BTC,18514425.0
2020-10-12,BTC,18515362.0
2020-10-13,BTC,18516393.0
2020-10-14,BTC,18517331.0
2020-10-15,BTC,18518275.0
2020-10-16,BTC,18519256.0
2020-10-17,BTC,18520225.0
2020-10-18,BTC,18520981.0
2020-10-19,BTC,18521768.0
2020-10-20,BTC,18522650.0
2020-10-21,BTC,18522937.0
2020-10-22,BTC,18522937.0
2020-10-23,BTC,18525156.0
2020-10-24,BTC,18526093.0
2020-10-25,BTC,18526837.0
2020-10-26,BTC,18527525.0
2020-10-27,BTC,18528125.0
2020-10-28,BTC,18528756.0
2020-10-29,BTC,18529412.0
2020-10-30,BTC,18530096.044971
2020-10-31,BTC,18530818.0
2020-11-01,BTC,18531600.0
2020-11-02,BTC,18532162.0
2020-11-03,BTC,18533087.0
2020-11-04,BTC,18534075.0
2020-11-05,BTC,18534993.0
2020-11-06,BTC,18535962.0
2020-11-07,BTC,18536862.0
2020-11-08,BTC,18537725.0
2020-11-09,BTC,18538368.0
2020-11-10,BTC,18538368.0
2020-11-11,BTC,18538368.0
2020-11-12,BTC,18538368.0
2020-11-13,BTC,18538368.0
2020-11-14,BTC,18538368.0
2020-11-15,BTC,18538368.0
2020-11-16,BTC,18538812.0
2020-11-17,BTC,18546393.0
2020-11-18,BTC,18547450.0
2020-11-19,BTC,18548843.0
2020-11-20,BTC,18549350.0
2020-11-21,BTC,18550412.0
2020-11-22,BTC,18551500.0
2020-11-23,BTC,18552425.0
2020-11-24,BTC,18553268.0
2020-11-25,BTC,18554243.0
2020-11-26,BTC,18555262.0
2020-11-27,BTC,18556231.0
2020-11-28,BTC,18557187.0
2020-11-29,BTC,18558100.0
2020-11-30,BTC,18558843.0
2020-12-01,BTC,18559718.0
2020-12-02,BTC,18560625.0
2020-12-03,BTC,18561562.0
2020-12-04,BTC,18562518.0
2020-12-05,BTC,18563375.0
2020-12-06,BTC,18564237.0
2020-12-07,BTC,18565193.0
2020-12-08,BTC,18566037.0
2020-12-09,BTC,18566893.0
2020-12-10,BTC,18567718.0
2020-12-11,BTC,18568575.0
2020-12-12,BTC,18569431.0
2020-12-13,BTC,18570325.0
2020-12-14,BTC,18571331.0
2020-12-15,BTC,18572193.0
2020-12-16,BTC,18573056.0
2020-12-17,BTC,18573900.0
2020-12-18,BTC,18574837.0
2020-12-19,BTC,18575868.0
2020-12-20,BTC,18576800.0
2020-12-21,BTC,18577656.0
2020-12-22,BTC,18578543.0
2020-12-23,BTC,18579506.0
2020-12-24,BTC,18580300.0
2020-12-25,BTC,18581200.0
2020-12-26,BTC,18582056.0
2020-12-27,BTC,18582906.0
2020-12-28,BTC,18583968.0
2020-12-29,BTC,18584931.0
2020-12-30,BTC,18585987.0
2020-12-31,BTC,18587056.0
2021-01-01,BTC,18587962.0
2021-01-02,BTC,18588906.0
2021-01-03,BTC,18589912.0
2021-01-04,BTC,18590900.0
2021-01-05,BTC,18592000.0
2021-01-06,BTC,18593112.0
2021-01-07,BTC,18594037.0
2021-01-08,BTC,18594962.0
2021-01-09,BTC,18595837.0
2021-01-10,BTC,18596825.0
